file_name,graph_family,n,p_positive,cluster_sizes,ego_id,seed,ilp_without4,ilp_with4,cost_changed,same_clustering_4_cycle,same_cost_different_clustering,bad4_cycles
random_n5_p05.json,random,5,0.5,,,45,0.0,0.0,False,true,False,0
random_n5_p05.json,random,5,0.5,,,46,0.0,0.0,False,true,False,0
random_n5_p05.json,random,5,0.5,,,47,1.0,1.0,False,true,False,0
random_n5_p05.json,random,5,0.5,,,48,0.0,0.0,False,true,False,0
random_n5_p05.json,random,5,0.5,,,49,0.0,0.0,False,true,False,0
random_n5_p05.json,random,5,0.5,,,50,1.0,1.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,1,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,2,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,3,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,4,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,5,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,6,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,7,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,8,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,9,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,10,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,11,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,12,1.0,1.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,13,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,14,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,15,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,16,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,17,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,18,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,19,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,20,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,21,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,22,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,23,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,24,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,25,1.0,1.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,26,1.0,1.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,27,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,28,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,29,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,30,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,31,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,32,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,33,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,34,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,35,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,36,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,37,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,38,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,39,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,40,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,41,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,42,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,43,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,44,1.0,1.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,45,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,46,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,47,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,48,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,49,0.0,0.0,False,true,False,0
random_n5_p02.json,random,5,0.2,,,50,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,1,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,2,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,3,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,4,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,5,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,6,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,7,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,8,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,9,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,10,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,11,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,12,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,13,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,14,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,15,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,16,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,17,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,18,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,19,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,20,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,21,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,22,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,23,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,24,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,25,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,26,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,27,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,28,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,29,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,30,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,31,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,32,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,33,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,34,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,35,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,36,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,37,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,38,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,39,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,40,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,41,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,42,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,43,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,44,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,45,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,46,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,47,1.0,1.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,48,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,49,0.0,0.0,False,true,False,0
random_n5_p03.json,random,5,0.3,,,50,0.0,0.0,False,true,False,0
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,41,6.0,6.0,False,true,False,0
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,42,11.0,11.0,False,true,False,2
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,43,12.0,12.0,False,true,False,3
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,44,7.0,7.0,False,true,False,0
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,45,8.0,8.0,False,true,False,4
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,46,10.0,10.0,False,true,False,1
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,47,9.0,9.0,False,true,False,3
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,48,7.0,7.0,False,true,False,7
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,49,7.0,7.0,False,true,False,1
clq_n15_5_5_3_2.json,clique,15,,5_2_5_3,,50,12.0,12.0,False,true,False,5
clq_n15_8_7.json,clique,15,,7_8,,41,8.0,8.0,False,true,False,0
clq_n15_8_7.json,clique,15,,7_8,,42,13.0,13.0,False,true,False,7
clq_n15_8_7.json,clique,15,,7_8,,43,12.0,12.0,False,true,False,10
clq_n15_8_7.json,clique,15,,7_8,,44,7.0,7.0,False,true,False,4
clq_n15_8_7.json,clique,15,,7_8,,45,10.0,10.0,False,true,False,5
clq_n15_8_7.json,clique,15,,7_8,,46,11.0,11.0,False,true,False,4
clq_n15_8_7.json,clique,15,,7_8,,47,8.0,8.0,False,true,False,5
clq_n15_8_7.json,clique,15,,7_8,,48,7.0,7.0,False,true,False,17
clq_n15_8_7.json,clique,15,,7_8,,49,7.0,7.0,False,true,False,3
clq_n15_8_7.json,clique,15,,7_8,,50,15.0,15.0,False,true,False,16
clq_n15_3x5.json,clique,15,,3x5,,41,6.0,6.0,False,true,False,0
clq_n15_3x5.json,clique,15,,3x5,,42,10.0,10.0,False,true,False,4
clq_n15_3x5.json,clique,15,,3x5,,43,10.0,10.0,False,true,False,3
clq_n15_3x5.json,clique,15,,3x5,,44,8.0,8.0,False,true,False,0
clq_n15_3x5.json,clique,15,,3x5,,45,6.0,6.0,False,true,False,3
clq_n15_3x5.json,clique,15,,3x5,,46,9.0,9.0,False,true,False,2
clq_n15_3x5.json,clique,15,,3x5,,47,12.0,12.0,False,true,False,3
clq_n15_3x5.json,clique,15,,3x5,,48,5.0,5.0,False,true,False,7
clq_n15_3x5.json,clique,15,,3x5,,49,5.0,5.0,False,true,False,0
clq_n15_3x5.json,clique,15,,3x5,,50,11.0,11.0,False,true,False,6
clq_n25_12_7_6.json,clique,25,,12_6_7,,41,27.0,27.0,False,true,False,20
clq_n25_12_7_6.json,clique,25,,12_6_7,,42,18.0,18.0,False,true,False,13
clq_n25_12_7_6.json,clique,25,,12_6_7,,43,28.0,28.0,False,true,False,53
clq_n25_12_7_6.json,clique,25,,12_6_7,,44,28.0,28.0,False,true,False,60
clq_n25_12_7_6.json,clique,25,,12_6_7,,45,26.0,26.0,False,true,False,36
clq_n25_12_7_6.json,clique,25,,12_6_7,,46,25.0,25.0,False,false,True,30
clq_n25_12_7_6.json,clique,25,,12_6_7,,47,22.0,22.0,False,true,False,35
clq_n25_12_7_6.json,clique,25,,12_6_7,,48,19.0,19.0,False,true,False,39
clq_n25_12_7_6.json,clique,25,,12_6_7,,49,20.0,20.0,False,true,False,22
clq_n25_12_7_6.json,clique,25,,12_6_7,,50,25.0,25.0,False,true,False,47
clq_n25_9_8_8.json,clique,25,,8_8_9,,41,25.0,25.0,False,true,False,22
clq_n25_9_8_8.json,clique,25,,8_8_9,,42,18.0,18.0,False,true,False,22
clq_n25_9_8_8.json,clique,25,,8_8_9,,43,29.0,29.0,False,true,False,59
clq_n25_9_8_8.json,clique,25,,8_8_9,,44,27.0,27.0,False,true,False,40
clq_n25_9_8_8.json,clique,25,,8_8_9,,45,22.0,22.0,False,true,False,24
clq_n25_9_8_8.json,clique,25,,8_8_9,,46,28.0,28.0,False,false,True,22
clq_n25_9_8_8.json,clique,25,,8_8_9,,47,21.0,21.0,False,true,False,36
clq_n25_9_8_8.json,clique,25,,8_8_9,,48,24.0,24.0,False,true,False,42
clq_n25_9_8_8.json,clique,25,,8_8_9,,49,23.0,23.0,False,true,False,8
clq_n25_9_8_8.json,clique,25,,8_8_9,,50,28.0,28.0,False,true,False,47
clq_n25_13_12.json,clique,25,,12_13,,41,24.0,24.0,False,true,False,30
clq_n25_13_12.json,clique,25,,12_13,,42,20.0,20.0,False,true,False,60
clq_n25_13_12.json,clique,25,,12_13,,43,26.0,26.0,False,true,False,80
clq_n25_13_12.json,clique,25,,12_13,,44,27.0,27.0,False,true,False,77
clq_n25_13_12.json,clique,25,,12_13,,45,27.0,27.0,False,true,False,55
clq_n25_13_12.json,clique,25,,12_13,,46,26.0,26.0,False,true,False,42
clq_n25_13_12.json,clique,25,,12_13,,47,22.0,22.0,False,true,False,48
clq_n25_13_12.json,clique,25,,12_13,,48,20.0,20.0,False,true,False,90
clq_n25_13_12.json,clique,25,,12_13,,49,21.0,21.0,False,true,False,29
clq_n25_13_12.json,clique,25,,12_13,,50,26.0,26.0,False,true,False,101
clq_n25_10_10_5.json,clique,25,,5_10_10,,41,24.0,24.0,False,true,False,32
clq_n25_10_10_5.json,clique,25,,5_10_10,,42,17.0,17.0,False,true,False,29
clq_n25_10_10_5.json,clique,25,,5_10_10,,43,28.0,28.0,False,true,False,61
clq_n25_10_10_5.json,clique,25,,5_10_10,,44,23.0,23.0,False,true,False,43
clq_n25_10_10_5.json,clique,25,,5_10_10,,45,20.0,20.0,False,true,False,25
clq_n25_10_10_5.json,clique,25,,5_10_10,,46,26.0,26.0,False,true,False,18
clq_n25_10_10_5.json,clique,25,,5_10_10,,47,19.0,19.0,False,true,False,41
clq_n25_10_10_5.json,clique,25,,5_10_10,,48,22.0,22.0,False,true,False,39
clq_n25_10_10_5.json,clique,25,,5_10_10,,49,22.0,22.0,False,true,False,15
clq_n25_10_10_5.json,clique,25,,5_10_10,,50,26.0,26.0,False,true,False,52
clq_n30_3x10.json,clique,30,,3x10,,1,43.0,43.0,False,true,False,57
clq_n30_3x10.json,clique,30,,3x10,,2,29.0,29.0,False,true,False,46
clq_n30_3x10.json,clique,30,,3x10,,3,33.0,33.0,False,true,False,71
clq_n30_3x10.json,clique,30,,3x10,,4,31.0,31.0,False,true,False,57
clq_n30_3x10.json,clique,30,,3x10,,5,37.0,37.0,False,true,False,80
clq_n30_3x10.json,clique,30,,3x10,,6,35.0,35.0,False,true,False,56
clq_n30_3x10.json,clique,30,,3x10,,7,25.0,25.0,False,true,False,90
clq_n30_3x10.json,clique,30,,3x10,,8,30.0,30.0,False,true,False,53
clq_n30_3x10.json,clique,30,,3x10,,9,39.0,39.0,False,true,False,81
clq_n30_3x10.json,clique,30,,3x10,,10,44.0,44.0,False,true,False,100
clq_n30_3x10.json,clique,30,,3x10,,11,37.0,37.0,False,true,False,74
clq_n30_3x10.json,clique,30,,3x10,,12,44.0,44.0,False,true,False,77
clq_n30_3x10.json,clique,30,,3x10,,13,36.0,36.0,False,true,False,78
clq_n30_3x10.json,clique,30,,3x10,,14,33.0,33.0,False,true,False,44
clq_n30_3x10.json,clique,30,,3x10,,15,37.0,37.0,False,true,False,36
clq_n30_3x10.json,clique,30,,3x10,,16,42.0,42.0,False,true,False,114
clq_n30_3x10.json,clique,30,,3x10,,17,28.0,28.0,False,true,False,68
clq_n30_3x10.json,clique,30,,3x10,,18,36.0,36.0,False,true,False,74
clq_n30_3x10.json,clique,30,,3x10,,19,34.0,34.0,False,true,False,87
clq_n30_3x10.json,clique,30,,3x10,,20,33.0,33.0,False,true,False,69
clq_n30_3x10.json,clique,30,,3x10,,21,38.0,38.0,False,true,False,68
clq_n30_3x10.json,clique,30,,3x10,,22,27.0,27.0,False,true,False,81
clq_n30_3x10.json,clique,30,,3x10,,23,37.0,37.0,False,true,False,55
clq_n30_3x10.json,clique,30,,3x10,,24,27.0,27.0,False,true,False,71
clq_n30_3x10.json,clique,30,,3x10,,25,36.0,36.0,False,true,False,92
clq_n30_3x10.json,clique,30,,3x10,,26,30.0,30.0,False,true,False,33
clq_n30_3x10.json,clique,30,,3x10,,27,31.0,31.0,False,true,False,78
clq_n30_3x10.json,clique,30,,3x10,,28,34.0,34.0,False,true,False,72
clq_n30_3x10.json,clique,30,,3x10,,29,24.0,24.0,False,true,False,39
clq_n30_3x10.json,clique,30,,3x10,,30,36.0,36.0,False,true,False,40
clq_n30_3x10.json,clique,30,,3x10,,31,45.0,45.0,False,true,False,80
clq_n30_3x10.json,clique,30,,3x10,,32,35.0,35.0,False,true,False,55
clq_n30_3x10.json,clique,30,,3x10,,33,34.0,34.0,False,true,False,52
clq_n30_3x10.json,clique,30,,3x10,,34,32.0,32.0,False,true,False,28
clq_n30_3x10.json,clique,30,,3x10,,35,35.0,35.0,False,true,False,72
clq_n30_3x10.json,clique,30,,3x10,,36,35.0,35.0,False,true,False,69
clq_n30_3x10.json,clique,30,,3x10,,37,27.0,27.0,False,true,False,76
clq_n30_3x10.json,clique,30,,3x10,,38,36.0,36.0,False,true,False,78
clq_n30_3x10.json,clique,30,,3x10,,39,34.0,34.0,False,true,False,58
clq_n30_3x10.json,clique,30,,3x10,,40,29.0,29.0,False,true,False,102
clq_n30_3x10.json,clique,30,,3x10,,31,45.0,45.0,False,true,False,80
clq_n30_3x10.json,clique,30,,3x10,,32,35.0,35.0,False,true,False,55
clq_n30_3x10.json,clique,30,,3x10,,33,34.0,34.0,False,true,False,52
clq_n30_3x10.json,clique,30,,3x10,,34,32.0,32.0,False,true,False,28
clq_n30_3x10.json,clique,30,,3x10,,35,35.0,35.0,False,true,False,72
clq_n30_3x10.json,clique,30,,3x10,,36,35.0,35.0,False,true,False,69
clq_n30_3x10.json,clique,30,,3x10,,37,27.0,27.0,False,true,False,76
clq_n30_3x10.json,clique,30,,3x10,,38,36.0,36.0,False,true,False,78
clq_n30_3x10.json,clique,30,,3x10,,39,34.0,34.0,False,true,False,58
clq_n30_3x10.json,clique,30,,3x10,,40,29.0,29.0,False,true,False,102
clq_n30_3x10.json,clique,30,,3x10,,41,29.0,29.0,False,true,False,55
clq_n30_3x10.json,clique,30,,3x10,,42,37.0,37.0,False,true,False,57
clq_n30_3x10.json,clique,30,,3x10,,43,41.0,41.0,False,true,False,116
clq_n30_3x10.json,clique,30,,3x10,,44,43.0,43.0,False,true,False,108
clq_n30_3x10.json,clique,30,,3x10,,45,32.0,32.0,False,true,False,80
clq_n30_3x10.json,clique,30,,3x10,,46,31.0,31.0,False,true,False,79
clq_n30_3x10.json,clique,30,,3x10,,47,37.0,37.0,False,true,False,47
clq_n30_3x10.json,clique,30,,3x10,,48,31.0,31.0,False,true,False,97
clq_n30_3x10.json,clique,30,,3x10,,49,35.0,35.0,False,true,False,51
clq_n30_3x10.json,clique,30,,3x10,,50,47.0,47.0,False,true,False,86
clq_n30_15_10_5.json,clique,30,,15_10_5,,1,49.0,49.0,False,true,False,90
clq_n30_15_10_5.json,clique,30,,15_10_5,,2,30.0,30.0,False,true,False,46
clq_n30_15_10_5.json,clique,30,,15_10_5,,3,36.0,36.0,False,true,False,83
clq_n30_15_10_5.json,clique,30,,15_10_5,,4,37.0,37.0,False,true,False,80
clq_n30_15_10_5.json,clique,30,,15_10_5,,5,42.0,42.0,False,true,False,102
clq_n30_15_10_5.json,clique,30,,15_10_5,,6,35.0,35.0,False,true,False,72
clq_n30_15_10_5.json,clique,30,,15_10_5,,7,29.0,29.0,False,true,False,108
clq_n30_15_10_5.json,clique,30,,15_10_5,,8,38.0,38.0,False,true,False,81
clq_n30_15_10_5.json,clique,30,,15_10_5,,9,38.0,38.0,False,true,False,85
clq_n30_15_10_5.json,clique,30,,15_10_5,,10,43.0,43.0,False,true,False,88
clq_n30_15_10_5.json,clique,30,,15_10_5,,11,35.0,35.0,False,true,False,112
clq_n30_15_10_5.json,clique,30,,15_10_5,,12,40.0,40.0,False,true,False,142
clq_n30_15_10_5.json,clique,30,,15_10_5,,13,42.0,42.0,False,true,False,89
clq_n30_15_10_5.json,clique,30,,15_10_5,,14,35.0,35.0,False,true,False,52
clq_n30_15_10_5.json,clique,30,,15_10_5,,15,43.0,43.0,False,true,False,31
clq_n30_15_10_5.json,clique,30,,15_10_5,,16,40.0,40.0,False,true,False,136
clq_n30_15_10_5.json,clique,30,,15_10_5,,17,26.0,26.0,False,true,False,44
clq_n30_15_10_5.json,clique,30,,15_10_5,,18,34.0,34.0,False,true,False,77
clq_n30_15_10_5.json,clique,30,,15_10_5,,19,35.0,35.0,False,true,False,103
clq_n30_15_10_5.json,clique,30,,15_10_5,,20,37.0,37.0,False,true,False,86
clq_n30_15_10_5.json,clique,30,,15_10_5,,21,38.0,38.0,False,true,False,94
clq_n30_15_10_5.json,clique,30,,15_10_5,,22,33.0,33.0,False,true,False,104
clq_n30_15_10_5.json,clique,30,,15_10_5,,23,29.0,29.0,False,true,False,62
clq_n30_15_10_5.json,clique,30,,15_10_5,,24,31.0,31.0,False,true,False,107
clq_n30_15_10_5.json,clique,30,,15_10_5,,25,33.0,33.0,False,true,False,67
clq_n30_15_10_5.json,clique,30,,15_10_5,,26,28.0,28.0,False,true,False,35
clq_n30_15_10_5.json,clique,30,,15_10_5,,27,24.0,24.0,False,true,False,94
clq_n30_15_10_5.json,clique,30,,15_10_5,,28,34.0,34.0,False,true,False,96
clq_n30_15_10_5.json,clique,30,,15_10_5,,29,35.0,35.0,False,true,False,62
clq_n30_15_10_5.json,clique,30,,15_10_5,,30,42.0,42.0,False,true,False,52
clq_n30_15_10_5.json,clique,30,,15_10_5,,31,38.0,38.0,False,true,False,93
clq_n30_15_10_5.json,clique,30,,15_10_5,,32,34.0,34.0,False,true,False,92
clq_n30_15_10_5.json,clique,30,,15_10_5,,33,36.0,36.0,False,true,False,71
clq_n30_15_10_5.json,clique,30,,15_10_5,,34,33.0,33.0,False,true,False,54
clq_n30_15_10_5.json,clique,30,,15_10_5,,35,35.0,35.0,False,true,False,80
clq_n30_15_10_5.json,clique,30,,15_10_5,,36,35.0,35.0,False,true,False,105
clq_n30_15_10_5.json,clique,30,,15_10_5,,37,27.0,27.0,False,true,False,96
clq_n30_15_10_5.json,clique,30,,15_10_5,,38,29.0,29.0,False,true,False,104
clq_n30_15_10_5.json,clique,30,,15_10_5,,39,27.0,27.0,False,true,False,58
clq_n30_15_10_5.json,clique,30,,15_10_5,,40,41.0,41.0,False,true,False,129
clq_n30_15_10_5.json,clique,30,,15_10_5,,31,38.0,38.0,False,true,False,93
clq_n30_15_10_5.json,clique,30,,15_10_5,,32,34.0,34.0,False,true,False,92
clq_n30_15_10_5.json,clique,30,,15_10_5,,33,36.0,36.0,False,true,False,71
clq_n30_15_10_5.json,clique,30,,15_10_5,,34,33.0,33.0,False,true,False,54
clq_n30_15_10_5.json,clique,30,,15_10_5,,35,35.0,35.0,False,true,False,80
clq_n30_15_10_5.json,clique,30,,15_10_5,,36,35.0,35.0,False,true,False,105
clq_n30_15_10_5.json,clique,30,,15_10_5,,37,27.0,27.0,False,true,False,96
clq_n30_15_10_5.json,clique,30,,15_10_5,,38,29.0,29.0,False,true,False,104
clq_n30_15_10_5.json,clique,30,,15_10_5,,39,27.0,27.0,False,true,False,58
clq_n30_15_10_5.json,clique,30,,15_10_5,,40,41.0,41.0,False,true,False,129
clq_n30_15_10_5.json,clique,30,,15_10_5,,41,32.0,32.0,False,true,False,65
clq_n30_15_10_5.json,clique,30,,15_10_5,,42,33.0,33.0,False,false,True,76
clq_n30_15_10_5.json,clique,30,,15_10_5,,43,39.0,39.0,False,true,False,143
clq_n30_15_10_5.json,clique,30,,15_10_5,,44,46.0,46.0,False,true,False,136
clq_n30_15_10_5.json,clique,30,,15_10_5,,45,32.0,32.0,False,true,False,102
clq_n30_15_10_5.json,clique,30,,15_10_5,,46,35.0,35.0,False,true,False,145
clq_n30_15_10_5.json,clique,30,,15_10_5,,47,29.0,29.0,False,true,False,73
clq_n30_15_10_5.json,clique,30,,15_10_5,,48,23.0,23.0,False,true,False,87
clq_n30_15_10_5.json,clique,30,,15_10_5,,49,38.0,38.0,False,true,False,106
clq_n30_15_10_5.json,clique,30,,15_10_5,,50,40.0,40.0,False,true,False,104
clq_n30_2x15.json,clique,30,,2x15,,1,45.0,45.0,False,true,False,112
clq_n30_2x15.json,clique,30,,2x15,,2,30.0,30.0,False,true,False,76
clq_n30_2x15.json,clique,30,,2x15,,3,36.0,36.0,False,true,False,128
clq_n30_2x15.json,clique,30,,2x15,,4,39.0,39.0,False,true,False,128
clq_n30_2x15.json,clique,30,,2x15,,5,34.0,34.0,False,true,False,160
clq_n30_2x15.json,clique,30,,2x15,,6,39.0,39.0,False,true,False,103
clq_n30_2x15.json,clique,30,,2x15,,7,27.0,27.0,False,true,False,141
clq_n30_2x15.json,clique,30,,2x15,,8,38.0,38.0,False,true,False,134
clq_n30_2x15.json,clique,30,,2x15,,9,40.0,40.0,False,true,False,166
clq_n30_2x15.json,clique,30,,2x15,,10,44.0,44.0,False,true,False,176
clq_n30_2x15.json,clique,30,,2x15,,11,38.0,38.0,False,true,False,157
clq_n30_2x15.json,clique,30,,2x15,,12,44.0,44.0,False,true,False,184
clq_n30_2x15.json,clique,30,,2x15,,13,38.0,38.0,False,true,False,132
clq_n30_2x15.json,clique,30,,2x15,,14,32.0,32.0,False,true,False,83
clq_n30_2x15.json,clique,30,,2x15,,15,41.0,41.0,False,true,False,57
clq_n30_2x15.json,clique,30,,2x15,,16,46.0,46.0,False,true,False,181
clq_n30_2x15.json,clique,30,,2x15,,17,22.0,22.0,False,true,False,69
clq_n30_2x15.json,clique,30,,2x15,,18,34.0,34.0,False,true,False,131
clq_n30_2x15.json,clique,30,,2x15,,19,35.0,35.0,False,true,False,167
clq_n30_2x15.json,clique,30,,2x15,,20,37.0,37.0,False,true,False,179
clq_n30_2x15.json,clique,30,,2x15,,21,40.0,40.0,False,true,False,156
clq_n30_2x15.json,clique,30,,2x15,,22,32.0,32.0,False,true,False,189
clq_n30_2x15.json,clique,30,,2x15,,23,30.0,30.0,False,true,False,74
clq_n30_2x15.json,clique,30,,2x15,,24,29.0,29.0,False,true,False,141
clq_n30_2x15.json,clique,30,,2x15,,25,33.0,33.0,False,true,False,118
clq_n30_2x15.json,clique,30,,2x15,,26,31.0,31.0,False,true,False,59
clq_n30_2x15.json,clique,30,,2x15,,27,23.0,23.0,False,true,False,126
clq_n30_2x15.json,clique,30,,2x15,,28,36.0,36.0,False,true,False,146
clq_n30_2x15.json,clique,30,,2x15,,29,35.0,35.0,False,true,False,89
clq_n30_2x15.json,clique,30,,2x15,,30,46.0,46.0,False,true,False,78
clq_n30_2x15.json,clique,30,,2x15,,31,40.0,40.0,False,true,False,138
clq_n30_2x15.json,clique,30,,2x15,,32,37.0,37.0,False,true,False,150
clq_n30_2x15.json,clique,30,,2x15,,33,32.0,32.0,False,true,False,105
clq_n30_2x15.json,clique,30,,2x15,,34,36.0,36.0,False,true,False,85
clq_n30_2x15.json,clique,30,,2x15,,35,31.0,31.0,False,true,False,110
clq_n30_2x15.json,clique,30,,2x15,,36,36.0,36.0,False,true,False,142
clq_n30_2x15.json,clique,30,,2x15,,37,27.0,27.0,False,true,False,143
clq_n30_2x15.json,clique,30,,2x15,,38,34.0,34.0,False,true,False,121
clq_n30_2x15.json,clique,30,,2x15,,39,26.0,26.0,False,true,False,91
clq_n30_2x15.json,clique,30,,2x15,,40,39.0,39.0,False,true,False,172
