file_name,file_path,graph_family,graph_type,n,seed,p_delete,p_positive,cluster_sizes,ego_id,complete_pivot_best_cost,complete_pivot_average_cost,complete_bad_triangles_total,complete_bad_triangles_min_disjoint,complete_bad_triangles_max_disjoint,complete_ilp_cost,complete_lp_cost,complete_primal_cost,complete_dual_cost,complete_average_pivot_approx,complete_lp_ratio,complete_bad_triangle_primal_ratio,complete_bad_triangle_dual_ratio,complete_min_disjoint_bad_triangle_ratio,complete_max_disjoint_bad_triangle_ratio,edge_num_edges_deleted,edge_pivot_best_cost,edge_pivot_average_cost,edge_bad_triangles_total,edge_bad_triangles_min_disjoint,edge_bad_triangles_max_disjoint,edge_ilp_without4_cost,edge_ilp_with4_cost,edge_bad_4_cycles_count,same_clustering_4_cycle,edge_lp_without4_cost,edge_lp_with4_cost,edge_primal_cost,edge_dual_cost,edge_average_pivot_approx_without4,edge_average_pivot_approx_with4,edge_lp_ratio_without4,edge_lp_ratio_with4,edge_bad_triangle_primal_ratio,edge_bad_triangle_dual_ratio,edge_min_disjoint_bad_triangle_ratio,edge_max_disjoint_bad_triangle_ratio,edge_all_pairs_ilp_cost,edge_all_pairs_lp_cost,edge_all_pairs_lp_to_ilp_ratio,edge_all_pairs_ilp_runtime_seconds,edge_all_pairs_lp_runtime_seconds,edge_all_pairs_ilp_optimal,runtime_seconds
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,35,0.15,,"[15, 10, 5]",,51,93.28,637,,45,45.0,45.0,45.0,,2.072888888888889,1.0,1.0,,,1.0,70,41,91.49,350,,35,35.0,35.0,80.0,,35.0,35.0,35.0,,2.614,2.614,1.0,1.0,1.0,,,1.0,35.0,35.0,1.0,0.0499999523162841,0.0559999942779541,True,1.5250399112701416
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,35,0.25,,"[15, 10, 5]",,51,93.28,637,,45,45.0,45.0,45.0,,2.072888888888889,1.0,1.0,,,1.0,112,53,87.46,273,,32,32.0,32.0,97.0,,32.0,32.0,32.0,,2.733125,2.733125,1.0,1.0,1.0,,,1.0,32.0,32.0,1.0,0.057999849319458,0.0739998817443847,True,1.284088134765625
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,35,0.4,,"[15, 10, 5]",,51,93.28,637,,45,45.0,45.0,45.0,,2.072888888888889,1.0,1.0,,,1.0,191,51,64.75,108,,22,22.0,23.0,122.0,,22.0,22.5,22.0,,2.9431818181818183,2.8152173913043477,1.0,0.9782608695652174,0.9565217391304348,,,0.9565217391304348,23.0,22.5,0.9782608695652174,0.0680000782012939,0.0859999656677246,True,1.0135717391967771
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,36,0.05,,"[15, 10, 5]",,48,94.19,609,,42,43.0,43.0,43.0,,2.1904651162790696,1.0,1.0,,,0.9767441860465116,23,48,91.49,505,,40,41.0,41.0,28.0,,41.0,41.0,41.0,,2.2314634146341463,2.2314634146341463,1.0,1.0,1.0,,,0.975609756097561,41.0,41.0,1.0,0.0520000457763671,0.0489997863769531,True,1.7670001983642578
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,36,0.15,,"[15, 10, 5]",,48,94.19,609,,42,43.0,43.0,43.0,,2.1904651162790696,1.0,1.0,,,0.9767441860465116,63,43,86.57,352,,35,35.0,35.0,105.0,,35.0,35.0,35.0,,2.4734285714285713,2.4734285714285713,1.0,1.0,1.0,,,1.0,35.0,35.0,1.0,0.059000015258789,0.0839998722076416,True,1.5260951519012451
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,36,0.25,,"[15, 10, 5]",,48,94.19,609,,42,43.0,43.0,43.0,,2.1904651162790696,1.0,1.0,,,0.9767441860465116,109,54,75.21,211,,28,30.0,30.0,126.0,,30.0,30.0,30.0,,2.5069999999999997,2.5069999999999997,1.0,1.0,1.0,,,0.9333333333333332,30.0,30.0,1.0,0.059000015258789,0.1000001430511474,True,1.2854690551757812
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,36,0.4,,"[15, 10, 5]",,48,94.19,609,,42,43.0,43.0,43.0,,2.1904651162790696,1.0,1.0,,,0.9767441860465116,181,44,62.57,90,,22,22.0,22.0,120.0,,22.0,22.0,22.0,,2.8440909090909092,2.8440909090909092,1.0,1.0,1.0,,,1.0,22.0,22.0,1.0,0.0499999523162841,0.0850000381469726,True,1.0071580410003662
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,37,0.05,,"[15, 10, 5]",,40,77.82,485,,35,35.0,35.0,35.0,,2.2234285714285713,1.0,1.0,,,1.0,22,39,75.31,383,,31,31.0,31.0,11.0,,31.0,31.0,31.0,,2.4293548387096773,2.4293548387096773,1.0,1.0,1.0,,,1.0,31.0,31.0,1.0,0.0580000877380371,0.059999942779541,True,1.7488830089569092
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,37,0.15,,"[15, 10, 5]",,40,77.82,485,,35,35.0,35.0,35.0,,2.2234285714285713,1.0,1.0,,,1.0,71,43,74.68,264,,27,27.0,27.0,96.0,,27.0,27.0,27.0,,2.7659259259259263,2.7659259259259263,1.0,1.0,1.0,,,1.0,27.0,27.0,1.0,0.0580000877380371,0.1069998741149902,True,1.4688167572021484
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,37,0.25,,"[15, 10, 5]",,40,77.82,485,,35,35.0,35.0,35.0,,2.2234285714285713,1.0,1.0,,,1.0,119,45,72.74,169,,24,24.0,24.0,151.0,,24.0,24.0,24.0,,3.0308333333333333,3.0308333333333333,1.0,1.0,1.0,,,1.0,24.0,24.0,1.0,0.0499999523162841,0.0679998397827148,True,1.2200860977172852
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,37,0.4,,"[15, 10, 5]",,40,77.82,485,,35,35.0,35.0,35.0,,2.2234285714285713,1.0,1.0,,,1.0,197,48,57.47,74,,18,18.0,18.0,94.0,,18.0,18.0,18.0,,3.1927777777777777,3.1927777777777777,1.0,1.0,1.0,,,1.0,18.0,18.0,1.0,0.0580000877380371,0.0959999561309814,True,0.983372926712036
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,38,0.05,,"[15, 10, 5]",,40,72.99,445,,33,33.0,33.0,33.0,,2.2118181818181815,1.0,1.0,,,1.0,30,37,76.97,360,,31,31.0,31.0,26.0,,31.0,31.0,31.0,,2.4829032258064516,2.4829032258064516,1.0,1.0,1.0,,,1.0,31.0,31.0,1.0,0.0559999942779541,0.0509998798370361,True,1.5926792621612549
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,38,0.15,,"[15, 10, 5]",,40,72.99,445,,33,33.0,33.0,33.0,,2.2118181818181815,1.0,1.0,,,1.0,73,40,76.86,244,,29,29.0,29.0,104.0,,29.0,29.0,29.0,,2.6503448275862067,2.6503448275862067,1.0,1.0,1.0,,,1.0,29.0,29.0,1.0,0.0509998798370361,0.0580000877380371,True,1.3986928462982178
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,38,0.25,,"[15, 10, 5]",,40,72.99,445,,33,33.0,33.0,33.0,,2.2118181818181815,1.0,1.0,,,1.0,113,39,71.74,188,,25,25.0,25.0,101.0,,25.0,25.0,25.0,,2.8695999999999997,2.8695999999999997,1.0,1.0,1.0,,,1.0,25.0,25.0,1.0,0.0460000038146972,0.0529999732971191,True,1.193871259689331
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,38,0.4,,"[15, 10, 5]",,40,72.99,445,,33,33.0,33.0,33.0,,2.2118181818181815,1.0,1.0,,,1.0,191,45,59.8,96,,21,21.0,21.0,108.0,,21.0,21.0,21.0,,2.8476190476190473,2.8476190476190473,1.0,1.0,1.0,,,1.0,21.0,21.0,1.0,0.0559999942779541,0.1089999675750732,True,0.951685905456543
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,39,0.05,,"[15, 10, 5]",,36,78.77,502,,33,34.0,34.0,34.0,,2.3167647058823526,1.0,1.0,,,0.9705882352941176,22,32,79.1,400,,29,30.0,30.0,12.0,,30.0,30.0,30.0,,2.6366666666666663,2.6366666666666663,1.0,1.0,1.0,,,0.9666666666666668,30.0,30.0,1.0,0.0510001182556152,0.053999900817871,True,1.7163619995117188
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,39,0.15,,"[15, 10, 5]",,36,78.77,502,,33,34.0,34.0,34.0,,2.3167647058823526,1.0,1.0,,,0.9705882352941176,67,51,82.14,288,,27,27.0,27.0,58.0,,27.0,27.0,27.0,,3.042222222222222,3.042222222222222,1.0,1.0,1.0,,,1.0,27.0,27.0,1.0,0.0580000877380371,0.0509998798370361,True,1.47987699508667
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,39,0.25,,"[15, 10, 5]",,36,78.77,502,,33,34.0,34.0,34.0,,2.3167647058823526,1.0,1.0,,,0.9705882352941176,110,59,76.57,207,,25,25.0,25.0,100.0,,25.0,25.0,25.0,,3.0627999999999997,3.0627999999999997,1.0,1.0,1.0,,,1.0,25.0,25.0,1.0,0.056999921798706,0.0580000877380371,True,1.3177638053894043
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,39,0.4,,"[15, 10, 5]",,36,78.77,502,,33,34.0,34.0,34.0,,2.3167647058823526,1.0,1.0,,,0.9705882352941176,164,52,64.86,123,,22,23.0,23.0,123.0,,23.0,23.0,22.0,,2.82,2.82,1.0,1.0,0.9565217391304348,,,0.9565217391304348,23.0,23.0,1.0,0.0499999523162841,0.0679998397827148,True,1.0379209518432615
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,40,0.05,,"[15, 10, 5]",,72,111.79,701,,51,54.0,54.0,54.0,,2.070185185185186,1.0,1.0,,,0.9444444444444444,18,69,108.11,618,,46,50.0,50.0,14.0,,50.0,50.0,50.0,,2.1622,2.1622,1.0,1.0,1.0,,,0.92,50.0,50.0,1.0,0.0580000877380371,0.0710000991821289,True,1.7658979892730713
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,40,0.15,,"[15, 10, 5]",,72,111.79,701,,51,54.0,54.0,54.0,,2.070185185185186,1.0,1.0,,,0.9444444444444444,73,64,98.64,384,,40,41.0,41.0,129.0,,41.0,41.0,41.0,,2.4058536585365853,2.4058536585365853,1.0,1.0,1.0,,,0.975609756097561,41.0,41.0,1.0,0.0609998703002929,0.0750000476837158,True,1.5340111255645752
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,40,0.25,,"[15, 10, 5]",,72,111.79,701,,51,54.0,54.0,54.0,,2.070185185185186,1.0,1.0,,,0.9444444444444444,116,68,89.6,267,,36,36.0,36.0,166.0,,36.0,36.0,36.0,,2.488888888888889,2.488888888888889,1.0,1.0,1.0,,,1.0,36.0,36.0,1.0,0.0499999523162841,0.0820000171661377,True,1.2526211738586426
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,40,0.4,,"[15, 10, 5]",,72,111.79,701,,51,54.0,54.0,54.0,,2.070185185185186,1.0,1.0,,,0.9444444444444444,190,52,70.97,130,,26,26.0,27.0,152.0,,26.0,27.0,26.0,,2.7296153846153848,2.6285185185185185,1.0,1.0,0.9629629629629628,,,0.9629629629629628,27.0,27.0,1.0,0.059000015258789,0.1319999694824218,True,1.0201678276062012
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,41,0.05,,"[15, 10, 5]",,37,79.53,574,,36,37.0,37.0,37.0,,2.1494594594594596,1.0,1.0,,,0.972972972972973,14,37,81.12,533,,36,37.0,37.0,11.0,,37.0,37.0,37.0,,2.1924324324324327,2.1924324324324327,1.0,1.0,1.0,,,0.972972972972973,37.0,37.0,1.0,0.056999921798706,0.0559999942779541,True,1.836709976196289
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,41,0.15,,"[15, 10, 5]",,37,79.53,574,,36,37.0,37.0,37.0,,2.1494594594594596,1.0,1.0,,,0.972972972972973,50,43,80.23,386,,31,32.0,32.0,65.0,,32.0,32.0,32.0,,2.5071875,2.5071875,1.0,1.0,1.0,,,0.96875,32.0,32.0,1.0,0.0489997863769531,0.0639998912811279,True,1.5495128631591797
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,41,0.25,,"[15, 10, 5]",,37,79.53,574,,36,37.0,37.0,37.0,,2.1494594594594596,1.0,1.0,,,0.972972972972973,99,53,76.66,251,,28,28.0,28.0,145.0,,28.0,28.0,28.0,,2.7378571428571425,2.7378571428571425,1.0,1.0,1.0,,,1.0,28.0,28.0,1.0,0.0559999942779541,0.0700001716613769,True,1.381758213043213
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,41,0.4,,"[15, 10, 5]",,37,79.53,574,,36,37.0,37.0,37.0,,2.1494594594594596,1.0,1.0,,,0.972972972972973,155,49,71.12,149,,23,23.0,23.0,206.0,,23.0,23.0,23.0,,3.0921739130434784,3.0921739130434784,1.0,1.0,1.0,,,1.0,23.0,23.0,1.0,0.057999849319458,0.125,True,1.1963567733764648
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,42,0.05,,"[15, 10, 5]",,39,83.54,521,,38,39.0,39.0,39.0,,2.1420512820512823,1.0,1.0,,,0.9743589743589745,20,44,83.67,453,,35,37.0,37.0,7.0,,37.0,37.0,37.0,,2.2613513513513515,2.2613513513513515,1.0,1.0,1.0,,,0.945945945945946,37.0,37.0,1.0,0.0469999313354492,0.0510001182556152,True,1.8281071186065672
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,42,0.15,,"[15, 10, 5]",,39,83.54,521,,38,39.0,39.0,39.0,,2.1420512820512823,1.0,1.0,,,0.9743589743589745,78,50,80.63,291,,31,33.0,33.0,76.0,,33.0,33.0,32.0,,2.443333333333334,2.443333333333334,1.0,1.0,0.9696969696969696,,,0.9393939393939394,33.0,33.0,1.0,0.056999921798706,0.0669999122619628,True,1.4330811500549316
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,42,0.25,,"[15, 10, 5]",,39,83.54,521,,38,39.0,39.0,39.0,,2.1420512820512823,1.0,1.0,,,0.9743589743589745,116,51,75.37,207,,28,28.0,28.0,108.0,,28.0,28.0,28.0,,2.6917857142857144,2.6917857142857144,1.0,1.0,1.0,,,1.0,28.0,28.0,1.0,0.056999921798706,0.0800001621246337,True,1.3116240501403809
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,42,0.4,,"[15, 10, 5]",,39,83.54,521,,38,39.0,39.0,39.0,,2.1420512820512823,1.0,1.0,,,0.9743589743589745,173,52,65.36,116,,24,24.0,24.0,109.0,,24.0,24.0,24.0,,2.723333333333333,2.723333333333333,1.0,1.0,1.0,,,1.0,24.0,24.0,1.0,0.0499999523162841,0.0670001506805419,True,1.199872970581055
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,43,0.05,,"[15, 10, 5]",,43,91.7,665,,43,43.0,43.0,43.0,,2.1325581395348836,1.0,1.0,,,1.0,27,41,92.14,569,,41,41.0,41.0,27.0,,41.0,41.0,41.0,,2.247317073170732,2.247317073170732,1.0,1.0,1.0,,,1.0,41.0,41.0,1.0,0.0580000877380371,0.0720000267028808,True,1.7860758304595947
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,43,0.15,,"[15, 10, 5]",,43,91.7,665,,43,43.0,43.0,43.0,,2.1325581395348836,1.0,1.0,,,1.0,67,51,94.87,438,,39,39.0,39.0,143.0,,39.0,39.0,39.0,,2.4325641025641027,2.4325641025641027,1.0,1.0,1.0,,,1.0,39.0,39.0,1.0,0.059000015258789,0.0720000267028808,True,1.554502010345459
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,43,0.25,,"[15, 10, 5]",,43,91.7,665,,43,43.0,43.0,43.0,,2.1325581395348836,1.0,1.0,,,1.0,104,46,88.12,322,,36,36.0,36.0,202.0,,36.0,36.0,36.0,,2.447777777777778,2.447777777777778,1.0,1.0,1.0,,,1.0,36.0,36.0,1.0,0.0499999523162841,0.1090002059936523,True,1.455951690673828
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,43,0.4,,"[15, 10, 5]",,43,91.7,665,,43,43.0,43.0,43.0,,2.1325581395348836,1.0,1.0,,,1.0,166,51,70.83,161,,28,28.0,28.0,155.0,,28.0,28.0,28.0,,2.529642857142857,2.529642857142857,1.0,1.0,1.0,,,1.0,28.0,28.0,1.0,0.0559999942779541,0.0769999027252197,True,1.2020690441131592
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,44,0.05,,"[15, 10, 5]",,61,102.16,732,,49,52.0,52.0,51.5,,1.9646153846153849,1.0,0.9903846153846154,,,0.9423076923076924,21,67,103.6,659,,49,51.0,51.0,14.0,,51.0,51.0,50.5,,2.0313725490196077,2.0313725490196077,1.0,1.0,0.9901960784313726,,,0.9607843137254902,51.0,51.0,1.0,0.061000108718872,0.0699999332427978,True,1.8264400959014893
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,44,0.15,,"[15, 10, 5]",,61,102.16,732,,49,52.0,52.0,51.5,,1.9646153846153849,1.0,0.9903846153846154,,,0.9423076923076924,64,60,98.15,475,,44,46.0,46.0,136.0,,46.0,46.0,46.0,,2.133695652173913,2.133695652173913,1.0,1.0,1.0,,,0.9565217391304348,46.0,46.0,1.0,0.053999900817871,0.0580000877380371,True,1.4820361137390137
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,44,0.25,,"[15, 10, 5]",,61,102.16,732,,49,52.0,52.0,51.5,,1.9646153846153849,1.0,0.9903846153846154,,,0.9423076923076924,114,69,92.69,319,,42,43.0,43.0,267.0,,43.0,43.0,43.0,,2.155581395348837,2.155581395348837,1.0,1.0,1.0,,,0.9767441860465116,43.0,43.0,1.0,0.0469999313354492,0.11899995803833,True,1.3712668418884275
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,44,0.4,,"[15, 10, 5]",,61,102.16,732,,49,52.0,52.0,51.5,,1.9646153846153849,1.0,0.9903846153846154,,,0.9423076923076924,180,53,68.93,147,,28,28.0,28.0,193.0,,28.0,28.0,28.0,,2.4617857142857145,2.4617857142857145,1.0,1.0,1.0,,,1.0,28.0,28.0,1.0,0.0520000457763671,0.0720000267028808,True,1.153562068939209
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,45,0.05,,"[15, 10, 5]",,41,86.51,560,,38,39.0,39.0,39.0,,2.2182051282051285,1.0,1.0,,,0.9743589743589745,21,51,88.36,482,,38,38.0,38.0,18.0,,38.0,38.0,38.0,,2.325263157894737,2.325263157894737,1.0,1.0,1.0,,,1.0,38.0,38.0,1.0,0.0509998798370361,0.0680000782012939,True,1.7868883609771729
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,45,0.15,,"[15, 10, 5]",,41,86.51,560,,38,39.0,39.0,39.0,,2.2182051282051285,1.0,1.0,,,0.9743589743589745,71,46,80.48,311,,31,32.0,32.0,102.0,,32.0,32.0,32.0,,2.515,2.515,1.0,1.0,1.0,,,0.96875,32.0,32.0,1.0,0.056999921798706,0.0689997673034668,True,1.4345519542694092
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,45,0.25,,"[15, 10, 5]",,41,86.51,560,,38,39.0,39.0,39.0,,2.2182051282051285,1.0,1.0,,,0.9743589743589745,115,37,74.21,209,,26,26.0,27.0,183.0,,26.0,27.0,26.0,,2.854230769230769,2.748518518518518,1.0,1.0,0.9629629629629628,,,0.9629629629629628,27.0,27.0,1.0,0.056999921798706,0.0729999542236328,True,1.295087814331055
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,45,0.4,,"[15, 10, 5]",,41,86.51,560,,38,39.0,39.0,39.0,,2.2182051282051285,1.0,1.0,,,0.9743589743589745,160,51,71.57,144,,23,24.0,25.0,187.0,,24.0,25.0,23.0,,2.982083333333333,2.8627999999999996,1.0,1.0,0.92,,,0.92,25.0,25.0,1.0,0.059000015258789,0.0710000991821289,True,1.1890838146209717
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,46,0.05,,"[15, 10, 5]",,45,84.08,556,,40,40.0,40.0,40.0,,2.102,1.0,1.0,,,1.0,21,45,87.13,486,,39,39.0,39.0,23.0,,39.0,39.0,39.0,,2.234102564102564,2.234102564102564,1.0,1.0,1.0,,,1.0,39.0,39.0,1.0,0.0580000877380371,0.061000108718872,True,1.8039171695709229
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,46,0.15,,"[15, 10, 5]",,45,84.08,556,,40,40.0,40.0,40.0,,2.102,1.0,1.0,,,1.0,69,51,79.87,315,,34,35.0,35.0,145.0,,35.0,35.0,35.0,,2.282,2.282,1.0,1.0,1.0,,,0.9714285714285714,35.0,35.0,1.0,0.059000015258789,0.0600001811981201,True,1.504908800125122
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,46,0.25,,"[15, 10, 5]",,45,84.08,556,,40,40.0,40.0,40.0,,2.102,1.0,1.0,,,1.0,119,47,74.82,195,,25,25.0,26.0,182.0,,25.0,26.0,25.0,,2.9928,2.8776923076923073,1.0,1.0,0.9615384615384616,,,0.9615384615384616,26.0,26.0,1.0,0.0479998588562011,0.0690000057220459,True,1.3152592182159424
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,46,0.4,,"[15, 10, 5]",,45,84.08,556,,40,40.0,40.0,40.0,,2.102,1.0,1.0,,,1.0,187,38,61.69,87,,19,19.0,19.0,188.0,,19.0,19.0,19.0,,3.2468421052631578,3.2468421052631578,1.0,1.0,1.0,,,1.0,19.0,19.0,1.0,0.0540001392364501,0.0980000495910644,True,1.1827819347381592
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,47,0.05,,"[15, 10, 5]",,34,76.28,503,,34,34.0,34.0,34.0,,2.243529411764706,1.0,1.0,,,1.0,20,42,79.47,452,,34,34.0,34.0,16.0,,34.0,34.0,34.0,,2.33735294117647,2.33735294117647,1.0,1.0,1.0,,,1.0,34.0,34.0,1.0,0.0600001811981201,0.059999942779541,True,1.7157330513000488
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,47,0.15,,"[15, 10, 5]",,34,76.28,503,,34,34.0,34.0,34.0,,2.243529411764706,1.0,1.0,,,1.0,70,37,75.86,325,,29,29.0,29.0,73.0,,29.0,29.0,29.0,,2.615862068965517,2.615862068965517,1.0,1.0,1.0,,,1.0,29.0,29.0,1.0,0.0490000247955322,0.059000015258789,True,1.3792080879211426
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,47,0.25,,"[15, 10, 5]",,34,76.28,503,,34,34.0,34.0,34.0,,2.243529411764706,1.0,1.0,,,1.0,104,34,75.7,257,,28,28.0,28.0,158.0,,28.0,28.0,28.0,,2.7035714285714287,2.7035714285714287,1.0,1.0,1.0,,,1.0,28.0,28.0,1.0,0.056999921798706,0.0659999847412109,True,1.3487770557403564
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,47,0.4,,"[15, 10, 5]",,34,76.28,503,,34,34.0,34.0,34.0,,2.243529411764706,1.0,1.0,,,1.0,166,34,64.65,128,,22,22.0,22.0,162.0,,22.0,22.0,22.0,,2.938636363636364,2.938636363636364,1.0,1.0,1.0,,,1.0,22.0,22.0,1.0,0.056999921798706,0.0670001506805419,True,1.1554780006408691
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,48,0.05,,"[15, 10, 5]",,29,70.36,472,,29,29.0,29.0,29.0,,2.426206896551724,1.0,1.0,,,1.0,19,28,71.49,410,,28,28.0,28.0,21.0,,28.0,28.0,28.0,,2.5532142857142857,2.5532142857142857,1.0,1.0,1.0,,,1.0,28.0,28.0,1.0,0.0479998588562011,0.059000015258789,True,1.720836877822876
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,48,0.15,,"[15, 10, 5]",,29,70.36,472,,29,29.0,29.0,29.0,,2.426206896551724,1.0,1.0,,,1.0,67,44,74.7,263,,23,23.0,23.0,87.0,,23.0,23.0,23.0,,3.247826086956522,3.247826086956522,1.0,1.0,1.0,,,1.0,23.0,23.0,1.0,0.056999921798706,0.0699999332427978,True,1.4053640365600586
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,48,0.25,,"[15, 10, 5]",,29,70.36,472,,29,29.0,29.0,29.0,,2.426206896551724,1.0,1.0,,,1.0,109,48,74.78,208,,22,22.0,22.0,137.0,,22.0,22.0,22.0,,3.399090909090909,3.399090909090909,1.0,1.0,1.0,,,1.0,22.0,22.0,1.0,0.056999921798706,0.0650000572204589,True,1.2711687088012695
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,48,0.4,,"[15, 10, 5]",,29,70.36,472,,29,29.0,29.0,29.0,,2.426206896551724,1.0,1.0,,,1.0,170,54,70.62,122,,19,19.0,19.0,165.0,,19.0,19.0,19.0,,3.716842105263158,3.716842105263158,1.0,1.0,1.0,,,1.0,19.0,19.0,1.0,0.0510001182556152,0.0580000877380371,True,1.1215040683746338
clq_n30_15_10_5.json,results/experiments_results_clique/n30/clq_n30_15_10_5.json,clique,clique,30,49,0.05,,"[15, 10, 5]",,63,95.87,671,,44,45.0,45.0,45.0,,2.1304444444444446,1.0,1.0,,,0.9777777777777776,22,59,93.74,590,,43,43.0,43.0,17.0,,43.0,43.0,43.0,,2.1799999999999997,2.1799999999999997,1.0,1.0,1.0,,,1.0,43.0,43.0,1.0,0.053999900817871,0.0739998817443847,True,1.8403520584106443
